id_produto,nome_concorrente,preco_concorrente,data_coleta
PROD-0033,Magazine Luiza,391.72,2024-07-30T20:13:48
PROD-0012,Amazon,5024.62,2024-07-30T22:12:10
PROD-0070,Shopee,243.91,2024-07-31T10:50:59
PROD-0060,Magazine Luiza,161.14,2024-07-31T11:08:28
PROD-0049,Shopee,177.07,2024-07-31T11:36:01
PROD-0025,Amazon,140.51,2024-07-31T11:48:36
PROD-0064,Americanas,182.44,2024-07-31T14:42:02
PROD-0063,Amazon,253.5,2024-07-31T15:43:48
PROD-0046,Shopee,681.14,2024-08-01T05:45:08
PROD-0054,Mercado Livre,160.11,2024-08-01T05:57:01
PROD-0043,Amazon,639.67,2024-08-01T10:05:32
PROD-0059,Americanas,111.6,2024-08-01T12:22:38
PROD-0008,Mercado Livre,1532.38,2024-08-01T14:07:52
PROD-0074,Amazon,211.52,2024-08-01T14:53:04
PROD-0055,Amazon,39.19,2024-08-01T17:04:30
PROD-0007,Magazine Luiza,2844.72,2024-08-01T17:28:13
PROD-0012,Mercado Livre,5463.79,2024-08-01T18:32:24
PROD-0027,Mercado Livre,211.05,2024-08-02T06:55:11
PROD-0030,Mercado Livre,71.67,2024-08-02T12:20:43
PROD-0074,Mercado Livre,232.24,2024-08-02T18:09:32
PROD-0008,Mercado Livre,1488.06,2024-08-02T20:09:33
PROD-0018,Americanas,6662.65,2024-08-03T06:05:48
PROD-0024,Shopee,271.85,2024-08-03T09:46:35
PROD-0043,Mercado Livre,679.43,2024-08-03T14:34:15
PROD-0055,Americanas,49.54,2024-08-03T15:29:08
PROD-0026,Magazine Luiza,156.77,2024-08-03T15:42:51
PROD-0044,Americanas,327.65,2024-08-03T17:03:50
PROD-0033,Magazine Luiza,379.19,2024-08-04T06:09:06
PROD-0066,Magazine Luiza,280.64,2024-08-04T07:53:20
PROD-0076,Americanas,306.46,2024-08-04T11:57:45
PROD-0023,Shopee,306.41,2024-08-04T12:01:27
PROD-0009,Shopee,2855.82,2024-08-04T14:02:54
PROD-0052,Shopee,37.85,2024-08-04T18:16:00
PROD-0036,Amazon,315.63,2024-08-04T19:05:50
PROD-0052,Americanas,42.74,2024-08-04T19:53:33
PROD-0065,Americanas,116.64,2024-08-04T20:41:26
PROD-0036,Americanas,293.86,2024-08-05T06:09:45
PROD-0080,Magazine Luiza,81.39,2024-08-05T09:12:12
PROD-0012,Mercado Livre,5492.85,2024-08-05T10:18:58
PROD-0044,Americanas,306.73,2024-08-05T16:06:33
PROD-0005,Shopee,3099.26,2024-08-05T17:26:34
PROD-0061,Americanas,59.14,2024-08-05T18:06:11
PROD-0039,Amazon,881.02,2024-08-05T19:51:34
PROD-0076,Magazine Luiza,498.99,2024-08-06T03:05:24
PROD-0060,Mercado Livre,138.59,2024-08-06T07:10:45
PROD-0012,Shopee,6641.06,2024-08-06T09:41:21
PROD-0074,Magazine Luiza,172.21,2024-08-06T10:46:36
PROD-0022,Shopee,132.95,2024-08-06T14:58:31
PROD-0002,Magazine Luiza,4016.91,2024-08-06T15:16:24
PROD-0024,Mercado Livre,461.07,2024-08-06T15:31:50
PROD-0052,Amazon,43.41,2024-08-06T18:48:09
PROD-0015,Magazine Luiza,2776.32,2024-08-07T02:06:19
PROD-0002,Shopee,3566.32,2024-08-07T05:27:47
PROD-0065,Mercado Livre,145.43,2024-08-07T07:43:54
PROD-0013,Shopee,4236.19,2024-08-07T09:06:24
PROD-0069,Shopee,85.58,2024-08-07T10:50:28
PROD-0040,Shopee,208.95,2024-08-07T13:06:00
PROD-0001,Magazine Luiza,3765.12,2024-08-07T14:30:44
PROD-0033,Amazon,384.41,2024-08-07T14:36:11
PROD-0062,Shopee,122.39,2024-08-07T14:52:05
PROD-0001,Mercado Livre,2590.88,2024-08-07T18:14:14
PROD-0031,Amazon,552.73,2024-08-08T01:29:33
PROD-0004,Americanas,2652.19,2024-08-08T02:21:23
PROD-0043,Mercado Livre,707.39,2024-08-08T06:26:22
PROD-0028,Americanas,533.8,2024-08-08T07:05:07
PROD-0026,Shopee,152.06,2024-08-08T07:31:10
PROD-0036,Americanas,317.37,2024-08-08T15:06:12
PROD-0062,Americanas,129.56,2024-08-08T20:13:25
PROD-0066,Mercado Livre,264.62,2024-08-09T06:45:12
PROD-0066,Mercado Livre,264.55,2024-08-09T06:49:39
PROD-0071,Amazon,38.44,2024-08-09T10:18:47
PROD-0034,Mercado Livre,335.99,2024-08-09T11:06:26
PROD-0073,Magazine Luiza,502.69,2024-08-09T11:51:33
PROD-0057,Magazine Luiza,114.59,2024-08-09T13:06:49
PROD-0071,Americanas,28.74,2024-08-09T15:05:25
PROD-0056,Americanas,32.44,2024-08-09T16:52:22
PROD-0046,Mercado Livre,640.03,2024-08-09T17:29:21
PROD-0006,Amazon,411.7,2024-08-09T17:56:31
PROD-0074,Magazine Luiza,174.47,2024-08-09T19:08:15
PROD-0064,Amazon,192.2,2024-08-10T11:08:23
PROD-0051,Shopee,167.15,2024-08-10T11:44:28
PROD-0021,Amazon,406.46,2024-08-10T14:04:00
PROD-0036,Magazine Luiza,279.14,2024-08-10T16:38:26
PROD-0045,Mercado Livre,512.11,2024-08-10T17:17:09
PROD-0016,Americanas,2484.51,2024-08-10T18:31:25
PROD-0014,Mercado Livre,4882.89,2024-08-10T20:17:49
PROD-0065,Shopee,148.65,2024-08-10T21:32:28
PROD-0024,Shopee,276.85,2024-08-10T22:32:54
PROD-0021,Americanas,256.43,2024-08-10T23:04:01
PROD-0040,Amazon,284.62,2024-08-11T03:27:12
PROD-0029,Americanas,456.07,2024-08-11T06:50:28
PROD-0058,Mercado Livre,22.56,2024-08-11T09:22:21
PROD-0012,Shopee,6396.99,2024-08-11T09:24:28
PROD-0003,Mercado Livre,1344.68,2024-08-11T10:26:45
PROD-0053,Mercado Livre,169.04,2024-08-11T11:30:53
PROD-0076,Shopee,359.33,2024-08-11T15:40:05
PROD-0026,Magazine Luiza,157.65,2024-08-11T20:24:36
PROD-0016,Mercado Livre,2624.89,2024-08-11T22:10:45
PROD-0069,Shopee,86.43,2024-08-11T22:18:34
PROD-0034,Americanas,325.88,2024-08-12T11:19:13
PROD-0020,Mercado Livre,8948.47,2024-08-12T12:51:07
PROD-0037,Americanas,820.05,2024-08-12T19:26:59
PROD-0012,Mercado Livre,5568.77,2024-08-12T20:41:29
PROD-0064,Shopee,229.99,2024-08-13T11:17:52
PROD-0035,Magazine Luiza,866.33,2024-08-13T11:38:52
PROD-0057,Magazine Luiza,119.22,2024-08-13T11:59:18
PROD-0050,Amazon,300.88,2024-08-13T18:13:16
PROD-0004,Magazine Luiza,3194.91,2024-08-13T18:14:35
PROD-0053,Mercado Livre,177.4,2024-08-13T19:15:01
PROD-0028,Amazon,381.62,2024-08-13T20:03:04
PROD-0035,Shopee,615.43,2024-08-13T21:50:39
PROD-0076,Amazon,503.64,2024-08-14T09:15:07
PROD-0045,Shopee,386.94,2024-08-14T10:35:30
PROD-0065,Magazine Luiza,188.81,2024-08-14T10:40:19
PROD-0078,Magazine Luiza,292.44,2024-08-14T12:16:24
PROD-0019,Americanas,3483.02,2024-08-14T12:58:24
PROD-0036,Shopee,382.54,2024-08-14T15:08:00
PROD-0015,Americanas,2280.24,2024-08-14T15:45:05
PROD-0024,Magazine Luiza,315.47,2024-08-15T06:14:08
PROD-0074,Americanas,228.66,2024-08-15T07:04:05
PROD-0068,Americanas,92.55,2024-08-15T09:39:02
PROD-0060,Shopee,140.28,2024-08-15T11:37:14
PROD-0068,Shopee,97.81,2024-08-15T11:59:56
PROD-0041,Americanas,239.67,2024-08-15T14:26:34
PROD-0067,Mercado Livre,265.33,2024-08-16T07:17:54
PROD-0029,Americanas,453.47,2024-08-16T08:26:43
PROD-0048,Magazine Luiza,308.09,2024-08-16T09:14:13
PROD-0013,Americanas,4231.78,2024-08-16T10:19:11
PROD-0073,Americanas,487.62,2024-08-16T16:15:07
PROD-0069,Magazine Luiza,94.91,2024-08-16T17:26:01
PROD-0003,Shopee,1534.73,2024-08-16T17:42:26
PROD-0080,Magazine Luiza,82.89,2024-08-17T00:40:53
PROD-0047,Americanas,62.95,2024-08-17T09:51:18
PROD-0068,Shopee,97.29,2024-08-17T11:44:40
PROD-0028,Shopee,344.13,2024-08-17T13:34:28
PROD-0025,Magazine Luiza,186.1,2024-08-17T16:57:58
PROD-0051,Amazon,175.71,2024-08-17T19:17:49
PROD-0044,Amazon,347.42,2024-08-17T19:47:21
PROD-0030,Magazine Luiza,60.46,2024-08-17T22:27:36
PROD-0073,Magazine Luiza,527.74,2024-08-17T23:04:04
PROD-0072,Amazon,533.17,2024-08-18T04:59:05
PROD-0027,Mercado Livre,203.04,2024-08-18T06:22:04
PROD-0070,Americanas,195.59,2024-08-18T08:48:51
PROD-0012,Americanas,4605.72,2024-08-18T10:34:23
PROD-0066,Americanas,198.21,2024-08-18T15:57:59
PROD-0038,Amazon,62.89,2024-08-18T16:22:47
PROD-0031,Amazon,592.77,2024-08-18T17:40:38
PROD-0078,Shopee,328.21,2024-08-18T19:03:58
PROD-0041,Americanas,243.46,2024-08-18T21:32:32
PROD-0043,Magazine Luiza,571.15,2024-08-19T02:06:17
PROD-0064,Shopee,244.2,2024-08-19T08:06:16
PROD-0064,Magazine Luiza,213.56,2024-08-19T09:30:41
PROD-0065,Shopee,157.69,2024-08-19T10:50:05
PROD-0073,Amazon,338.27,2024-08-19T11:02:10
PROD-0030,Mercado Livre,68.73,2024-08-19T11:59:47
PROD-0012,Amazon,4883.86,2024-08-19T15:16:39
PROD-0053,Shopee,139.56,2024-08-20T01:09:52
PROD-0004,Americanas,2768.17,2024-08-20T06:09:37
PROD-0075,Shopee,292.72,2024-08-20T07:39:59
PROD-0029,Amazon,475.37,2024-08-20T09:02:10
PROD-0026,Americanas,165.51,2024-08-20T17:01:56
PROD-0075,Shopee,313.23,2024-08-20T17:04:55
PROD-0047,Americanas,60.45,2024-08-20T18:37:48
PROD-0061,Mercado Livre,78.38,2024-08-20T19:27:21
PROD-0018,Amazon,3973.54,2024-08-20T19:52:37
PROD-0062,Amazon,113.06,2024-08-20T21:59:46
PROD-0028,Americanas,523.44,2024-08-21T01:18:31
PROD-0080,Americanas,81.98,2024-08-21T06:24:17
PROD-0002,Americanas,5170.42,2024-08-21T06:39:52
PROD-0023,Mercado Livre,421.15,2024-08-21T07:34:04
PROD-0001,Shopee,2517.64,2024-08-21T07:48:24
PROD-0060,Mercado Livre,135.32,2024-08-21T08:04:47
PROD-0032,Shopee,740.23,2024-08-21T09:30:04
PROD-0069,Amazon,98.12,2024-08-21T09:35:24
PROD-0037,Amazon,1005.3,2024-08-21T12:30:17
PROD-0038,Amazon,61.67,2024-08-21T12:38:48
PROD-0064,Magazine Luiza,211.24,2024-08-21T13:12:03
PROD-0050,Magazine Luiza,475.64,2024-08-21T16:58:25
PROD-0030,Magazine Luiza,60.39,2024-08-21T18:00:36
PROD-0075,Mercado Livre,219.01,2024-08-21T19:05:03
PROD-0050,Amazon,297.46,2024-08-21T19:34:35
PROD-0003,Mercado Livre,1314.5,2024-08-21T22:49:55
PROD-0030,Amazon,87.09,2024-08-22T06:09:26
PROD-0061,Mercado Livre,75.07,2024-08-22T06:31:19
PROD-0022,Americanas,96.34,2024-08-22T10:07:06
PROD-0027,Mercado Livre,200.09,2024-08-22T11:29:30
PROD-0079,Shopee,360.76,2024-08-22T11:36:16
PROD-0079,Americanas,421.1,2024-08-22T13:26:18
PROD-0057,Mercado Livre,118.3,2024-08-22T22:48:13
PROD-0068,Shopee,98.67,2024-08-23T00:56:15
PROD-0063,Amazon,232.87,2024-08-23T11:55:36
PROD-0002,Shopee,3615.57,2024-08-23T12:13:35
PROD-0011,Magazine Luiza,3925.01,2024-08-23T19:16:01
PROD-0042,Americanas,856.33,2024-08-23T20:33:28
PROD-0011,Magazine Luiza,4058.93,2024-08-24T03:24:42
PROD-0026,Mercado Livre,138.74,2024-08-24T03:40:06
PROD-0031,Shopee,839.46,2024-08-24T06:18:41
PROD-0054,Mercado Livre,166.19,2024-08-24T12:14:09
PROD-0030,Mercado Livre,70.11,2024-08-24T13:57:30
PROD-0012,Amazon,4882.41,2024-08-24T18:01:32
PROD-0037,Magazine Luiza,1047.96,2024-08-24T18:13:29
PROD-0047,Amazon,82.67,2024-08-24T19:39:30
PROD-0018,Magazine Luiza,4180.78,2024-08-24T23:22:34
PROD-0025,Americanas,181.6,2024-08-25T10:39:21
PROD-0037,Shopee,807.56,2024-08-25T10:41:51
PROD-0039,Mercado Livre,956.89,2024-08-25T11:55:04
PROD-0063,Shopee,184.15,2024-08-25T16:56:10
PROD-0008,Shopee,1754.8,2024-08-25T18:41:57
PROD-0003,Shopee,1614.1,2024-08-25T18:42:32
PROD-0011,Amazon,5525.29,2024-08-25T20:54:41
PROD-0038,Amazon,64.24,2024-08-25T20:56:16
PROD-0033,Magazine Luiza,394.62,2024-08-25T21:50:37
PROD-0037,Shopee,825.36,2024-08-26T04:01:16
PROD-0001,Shopee,2399.34,2024-08-26T10:10:45
PROD-0010,Americanas,4684.24,2024-08-26T13:44:00
PROD-0075,Americanas,294.69,2024-08-26T14:01:50
PROD-0024,Mercado Livre,455.67,2024-08-26T14:37:36
PROD-0080,Shopee,46.36,2024-08-26T18:21:19
PROD-0056,Mercado Livre,32.57,2024-08-26T19:19:53
PROD-0041,Magazine Luiza,202.3,2024-08-27T11:34:25
PROD-0073,Americanas,483.49,2024-08-27T13:24:09
PROD-0003,Shopee,1531.72,2024-08-27T16:50:46
PROD-0020,Amazon,7321.24,2024-08-27T17:52:14
PROD-0041,Mercado Livre,215.5,2024-08-27T19:30:19
PROD-0015,Mercado Livre,2766.05,2024-08-27T20:23:11
PROD-0047,Americanas,63.29,2024-08-27T22:26:00
PROD-0056,Mercado Livre,32.14,2024-08-28T09:03:40
PROD-0045,Mercado Livre,515.26,2024-08-28T09:18:46
PROD-0063,Shopee,194.5,2024-08-28T11:43:46
PROD-0063,Shopee,183.52,2024-08-28T12:20:18
PROD-0034,Amazon,304.59,2024-08-28T14:52:43
PROD-0070,Amazon,258.67,2024-08-28T17:16:57
PROD-0003,Shopee,1577.39,2024-08-28T21:26:20
PROD-0041,Americanas,242.91,2024-08-29T03:29:16
PROD-0012,Americanas,4374.54,2024-08-29T09:17:34
PROD-0040,Amazon,301.04,2024-08-29T10:55:25
PROD-0066,Magazine Luiza,271.42,2024-08-29T11:17:52
PROD-0067,Americanas,209.89,2024-08-29T12:55:42
PROD-0022,Amazon,141.12,2024-08-29T20:06:44
PROD-0015,Americanas,2285.72,2024-08-29T20:56:45
PROD-0059,Americanas,111.11,2024-08-30T00:58:03
PROD-0018,Mercado Livre,6300.36,2024-08-30T06:07:25
PROD-0004,Shopee,2553.93,2024-08-30T09:03:15
PROD-0018,Mercado Livre,6386.39,2024-08-30T11:52:48
PROD-0051,Amazon,172.52,2024-08-30T15:00:34
PROD-0067,Magazine Luiza,258.92,2024-08-31T00:25:03
PROD-0017,Amazon,3573.12,2024-08-31T04:38:16
PROD-0080,Magazine Luiza,81.88,2024-08-31T07:31:15
PROD-0053,Shopee,138.11,2024-08-31T08:42:39
PROD-0029,Shopee,633.91,2024-08-31T09:12:25
PROD-0045,Mercado Livre,537.73,2024-08-31T10:05:52
PROD-0022,Mercado Livre,117.75,2024-08-31T12:07:48
PROD-0035,Mercado Livre,838.15,2024-08-31T12:19:01
PROD-0014,Mercado Livre,4728.68,2024-08-31T14:50:26
PROD-0076,Americanas,299.26,2024-08-31T15:45:13
PROD-0078,Magazine Luiza,288.03,2024-08-31T17:40:58
PROD-0077,Americanas,163.84,2024-08-31T20:58:32
PROD-0051,Amazon,177.41,2024-09-01T01:17:59
PROD-0037,Americanas,840.46,2024-09-01T03:35:55
PROD-0035,Shopee,628.93,2024-09-01T06:42:49
PROD-0062,Shopee,126.49,2024-09-01T10:14:28
PROD-0052,Amazon,45.2,2024-09-01T13:13:03
PROD-0023,Magazine Luiza,292.84,2024-09-01T13:22:40
PROD-0045,Shopee,370.96,2024-09-01T14:04:20
PROD-0032,Americanas,907.73,2024-09-01T22:54:47
PROD-0038,Magazine Luiza,80.51,2024-09-02T03:53:03
PROD-0074,Mercado Livre,231.49,2024-09-02T06:19:46
PROD-0078,Amazon,338.62,2024-09-02T09:00:07
PROD-0033,Shopee,371.74,2024-09-02T10:19:29
PROD-0005,Americanas,4545.07,2024-09-02T10:32:27
PROD-0013,Americanas,4105.49,2024-09-02T12:43:53
PROD-0079,Americanas,400.59,2024-09-02T15:28:45
PROD-0053,Magazine Luiza,114.88,2024-09-02T16:36:22
PROD-0059,Americanas,113.98,2024-09-02T22:00:18
PROD-0014,Mercado Livre,4652.34,2024-09-03T05:44:00
PROD-0063,Mercado Livre,198.65,2024-09-03T09:58:41
PROD-0007,Magazine Luiza,2897.66,2024-09-03T11:57:06
PROD-0052,Magazine Luiza,50.67,2024-09-03T14:10:29
PROD-0035,Shopee,634.08,2024-09-03T17:17:52
PROD-0031,Amazon,541.91,2024-09-03T17:59:10
PROD-0057,Mercado Livre,114.95,2024-09-03T20:45:33
PROD-0015,Mercado Livre,2781.68,2024-09-03T22:35:39
PROD-0059,Mercado Livre,147.26,2024-09-04T01:49:25
PROD-0072,Mercado Livre,431.48,2024-09-04T04:04:36
PROD-0007,Americanas,5234.04,2024-09-04T09:11:09
PROD-0017,Amazon,3684.54,2024-09-04T09:50:51
PROD-0027,Mercado Livre,202.12,2024-09-04T10:16:18
PROD-0063,Amazon,239.74,2024-09-04T11:31:41
PROD-0075,Magazine Luiza,247.83,2024-09-04T12:37:59
PROD-0049,Shopee,172.56,2024-09-04T13:03:51
PROD-0062,Amazon,113.47,2024-09-04T17:35:13
PROD-0059,Mercado Livre,152.13,2024-09-05T04:39:56
PROD-0021,Amazon,384.13,2024-09-05T06:19:41
PROD-0045,Shopee,358.07,2024-09-05T07:04:19
PROD-0072,Americanas,506.75,2024-09-05T07:50:32
PROD-0002,Amazon,3354.83,2024-09-05T09:29:28
PROD-0078,Amazon,352.68,2024-09-05T10:07:03
PROD-0005,Amazon,4292.89,2024-09-05T11:23:02
PROD-0032,Mercado Livre,769.13,2024-09-05T13:34:05
PROD-0039,Magazine Luiza,877.05,2024-09-05T14:57:39
PROD-0028,Amazon,371.16,2024-09-05T16:21:34
PROD-0067,Amazon,148.27,2024-09-05T17:42:00
PROD-0062,Mercado Livre,88.23,2024-09-05T17:50:23
PROD-0062,Amazon,116.58,2024-09-05T18:37:15
PROD-0075,Mercado Livre,218.33,2024-09-06T01:01:29
PROD-0056,Amazon,29.25,2024-09-06T10:21:55
PROD-0027,Americanas,171.07,2024-09-06T11:16:26
PROD-0042,Amazon,790.54,2024-09-06T12:09:03
PROD-0079,Mercado Livre,601.76,2024-09-06T16:58:19
PROD-0071,Mercado Livre,29.86,2024-09-06T16:59:07
PROD-0051,Magazine Luiza,173.76,2024-09-06T17:53:26
PROD-0055,Mercado Livre,40.63,2024-09-06T20:30:21
PROD-0002,Americanas,5456.54,2024-09-06T21:03:24
PROD-0044,Magazine Luiza,306.11,2024-09-06T23:27:23
PROD-0028,Amazon,380.51,2024-09-07T07:33:51
PROD-0028,Magazine Luiza,454.77,2024-09-07T12:20:19
PROD-0004,Mercado Livre,2899.18,2024-09-07T12:52:11
PROD-0012,Shopee,6619.13,2024-09-07T14:47:31
PROD-0060,Shopee,135.06,2024-09-07T15:21:50
PROD-0066,Amazon,226.62,2024-09-07T15:24:23
PROD-0006,Americanas,418.78,2024-09-07T16:40:41
PROD-0079,Magazine Luiza,496.61,2024-09-08T01:50:25
PROD-0023,Amazon,470.97,2024-09-08T07:05:47
PROD-0007,Americanas,5045.58,2024-09-08T09:27:41
PROD-0030,Amazon,83.65,2024-09-08T10:44:05
PROD-0074,Amazon,211.55,2024-09-08T19:08:09
PROD-0022,Mercado Livre,120.85,2024-09-08T19:21:09
PROD-0080,Shopee,47.46,2024-09-08T19:58:57
PROD-0017,Americanas,3385.61,2024-09-08T20:34:55
PROD-0029,Amazon,466.4,2024-09-08T22:30:50
PROD-0065,Amazon,111.13,2024-09-08T23:42:24
PROD-0070,Americanas,210.07,2024-09-08T23:49:21
PROD-0007,Americanas,5079.93,2024-09-09T00:44:05
PROD-0050,Amazon,303.69,2024-09-09T10:49:02
PROD-0056,Magazine Luiza,24.56,2024-09-09T12:31:32
PROD-0066,Amazon,229.78,2024-09-09T12:35:44
PROD-0053,Americanas,140.72,2024-09-09T14:39:10
PROD-0019,Mercado Livre,3788.52,2024-09-09T17:40:54
PROD-0073,Mercado Livre,470.45,2024-09-09T17:50:31
PROD-0035,Magazine Luiza,906.68,2024-09-09T23:10:12
PROD-0055,Americanas,48.94,2024-09-10T04:57:45
PROD-0070,Americanas,197.55,2024-09-10T09:23:03
PROD-0043,Shopee,731.57,2024-09-10T09:34:33
PROD-0059,Amazon,102.4,2024-09-10T09:59:51
PROD-0036,Mercado Livre,325.8,2024-09-10T11:25:42
PROD-0042,Shopee,921.07,2024-09-10T13:48:46
PROD-0033,Shopee,384.4,2024-09-10T14:13:47
PROD-0013,Shopee,4223.22,2024-09-10T15:53:56
PROD-0015,Magazine Luiza,2741.19,2024-09-10T16:00:24
PROD-0038,Amazon,58.38,2024-09-10T16:44:21
PROD-0037,Americanas,821.42,2024-09-10T17:22:18
PROD-0023,Magazine Luiza,282.55,2024-09-10T19:14:24
PROD-0055,Mercado Livre,41.84,2024-09-10T19:34:11
PROD-0031,Mercado Livre,479.69,2024-09-10T20:11:59
PROD-0063,Americanas,146.87,2024-09-10T20:37:11
PROD-0029,Mercado Livre,746.89,2024-09-10T21:59:38
PROD-0022,Mercado Livre,114.05,2024-09-11T02:12:46
PROD-0058,Shopee,26.1,2024-09-11T02:28:46
PROD-0058,Mercado Livre,21.31,2024-09-11T04:49:26
PROD-0069,Amazon,95.71,2024-09-11T06:42:34
PROD-0075,Mercado Livre,204.05,2024-09-11T09:17:17
PROD-0033,Mercado Livre,266.2,2024-09-11T11:47:47
PROD-0001,Magazine Luiza,3647.73,2024-09-11T13:54:20
PROD-0037,Mercado Livre,1138.43,2024-09-11T16:57:53
PROD-0019,Mercado Livre,3812.92,2024-09-11T17:24:34
PROD-0036,Magazine Luiza,291.06,2024-09-11T19:44:57
PROD-0049,Americanas,144.74,2024-09-12T04:49:43
PROD-0019,Shopee,3677.58,2024-09-12T06:28:54
PROD-0038,Mercado Livre,63.89,2024-09-12T07:20:40
PROD-0074,Americanas,222.82,2024-09-12T10:15:45
PROD-0035,Magazine Luiza,872.73,2024-09-12T10:56:05
PROD-0050,Shopee,290.72,2024-09-12T11:29:00
PROD-0042,Shopee,906.84,2024-09-12T11:34:55
PROD-0071,Americanas,28.07,2024-09-12T16:11:45
PROD-0071,Mercado Livre,30.66,2024-09-13T09:39:56
PROD-0019,Shopee,4019.06,2024-09-13T11:17:49
PROD-0044,Americanas,325.08,2024-09-13T11:58:06
PROD-0022,Americanas,95.93,2024-09-13T14:12:11
PROD-0001,Amazon,3093.15,2024-09-13T14:28:52
PROD-0077,Shopee,240.47,2024-09-13T14:37:19
PROD-0001,Americanas,2900.59,2024-09-13T16:07:38
PROD-0031,Magazine Luiza,663.6,2024-09-13T16:25:52
PROD-0041,Magazine Luiza,193.5,2024-09-13T16:28:34
PROD-0039,Americanas,1215.78,2024-09-13T17:46:09
PROD-0042,Americanas,854.1,2024-09-13T19:36:05
PROD-0034,Magazine Luiza,391.52,2024-09-13T20:32:22
PROD-0006,Magazine Luiza,388.65,2024-09-13T21:27:13
PROD-0072,Shopee,367.8,2024-09-14T00:46:47
PROD-0034,Shopee,308.0,2024-09-14T01:24:16
PROD-0032,Mercado Livre,782.46,2024-09-14T09:42:02
PROD-0023,Magazine Luiza,288.18,2024-09-14T09:54:03
PROD-0021,Mercado Livre,412.61,2024-09-14T10:25:10
PROD-0047,Magazine Luiza,57.95,2024-09-14T15:23:09
PROD-0053,Mercado Livre,171.18,2024-09-14T16:41:58
PROD-0045,Magazine Luiza,339.01,2024-09-14T22:08:36
PROD-0010,Americanas,4862.28,2024-09-15T08:42:12
PROD-0024,Shopee,284.58,2024-09-15T10:30:35
PROD-0073,Mercado Livre,470.34,2024-09-15T18:09:55
PROD-0049,Amazon,118.15,2024-09-15T18:11:42
PROD-0041,Americanas,244.98,2024-09-15T18:19:59
PROD-0066,Americanas,215.47,2024-09-16T00:08:33
PROD-0019,Amazon,4010.72,2024-09-16T09:51:27
PROD-0011,Americanas,5082.69,2024-09-16T09:57:34
PROD-0002,Shopee,3783.71,2024-09-16T12:38:57
PROD-0056,Mercado Livre,32.46,2024-09-16T13:02:36
PROD-0004,Americanas,2752.27,2024-09-16T13:17:34
PROD-0057,Amazon,114.64,2024-09-16T13:18:49
PROD-0021,Amazon,397.42,2024-09-16T14:19:25
PROD-0042,Mercado Livre,687.12,2024-09-16T18:57:33
PROD-0032,Mercado Livre,836.91,2024-09-16T19:09:07
PROD-0018,Magazine Luiza,4105.53,2024-09-16T19:56:06
PROD-0047,Americanas,57.56,2024-09-16T22:55:42
PROD-0059,Americanas,109.88,2024-09-17T04:18:41
PROD-0010,Magazine Luiza,4444.41,2024-09-17T07:59:44
PROD-0051,Amazon,172.04,2024-09-17T09:35:30
PROD-0051,Americanas,132.42,2024-09-17T10:53:35
PROD-0019,Americanas,3686.25,2024-09-17T13:24:18
PROD-0073,Magazine Luiza,521.86,2024-09-17T16:52:29
PROD-0011,Shopee,3179.1,2024-09-17T18:33:59
PROD-0071,Shopee,27.94,2024-09-17T22:29:06
PROD-0027,Americanas,176.02,2024-09-18T00:32:18
PROD-0003,Shopee,1532.64,2024-09-18T08:37:12
PROD-0014,Americanas,4114.35,2024-09-18T10:14:43
PROD-0080,Shopee,44.9,2024-09-18T10:16:35
PROD-0040,Shopee,200.33,2024-09-18T18:12:36
PROD-0067,Amazon,143.81,2024-09-18T18:41:00
PROD-0079,Americanas,393.3,2024-09-18T20:01:55
PROD-0002,Mercado Livre,5597.58,2024-09-18T20:49:28
PROD-0025,Shopee,172.2,2024-09-18T21:09:26
PROD-0057,Americanas,134.3,2024-09-18T21:32:09
PROD-0002,Magazine Luiza,4174.14,2024-09-18T22:51:51
PROD-0004,Shopee,2643.99,2024-09-19T09:26:13
PROD-0001,Amazon,3132.05,2024-09-19T10:44:55
PROD-0066,Amazon,224.4,2024-09-19T18:19:21
PROD-0028,Magazine Luiza,455.79,2024-09-19T20:14:31
PROD-0067,Mercado Livre,254.13,2024-09-20T09:27:34
PROD-0069,Americanas,83.01,2024-09-20T11:19:18
PROD-0062,Shopee,122.49,2024-09-20T11:19:55
PROD-0051,Shopee,170.56,2024-09-20T12:51:14
PROD-0033,Amazon,373.73,2024-09-20T12:52:13
PROD-0072,Mercado Livre,429.09,2024-09-20T15:04:40
PROD-0027,Magazine Luiza,128.0,2024-09-21T07:23:21
PROD-0043,Mercado Livre,688.95,2024-09-21T09:23:20
PROD-0038,Amazon,59.87,2024-09-21T10:08:52
PROD-0060,Americanas,116.09,2024-09-21T11:51:08
PROD-0052,Magazine Luiza,47.19,2024-09-21T17:45:01
PROD-0020,Americanas,10327.4,2024-09-21T17:46:40
PROD-0014,Shopee,4502.63,2024-09-21T18:13:41
PROD-0053,Amazon,149.14,2024-09-21T20:25:12
PROD-0028,Magazine Luiza,466.24,2024-09-22T09:29:07
PROD-0057,Shopee,104.27,2024-09-22T14:22:06
PROD-0021,Americanas,259.67,2024-09-22T17:31:08
PROD-0057,Amazon,112.44,2024-09-22T17:52:42
PROD-0030,Magazine Luiza,57.31,2024-09-22T19:34:53
PROD-0073,Americanas,484.75,2024-09-22T21:44:05
PROD-0035,Americanas,837.78,2024-09-22T22:53:56
PROD-0078,Shopee,334.62,2024-09-23T03:49:17
